Image,x1,y1,x2,y2,Label
S_09_05_16_DSC00458.JPG,178,953,236,1009,2
S_09_05_16_DSC00458.JPG,145,993,222,1030,2
S_09_05_16_DSC00458.JPG,192,1030,253,1107,2
S_09_05_16_DSC00458.JPG,162,1120,224,1147,2
S_09_05_16_DSC00458.JPG,222,1105,268,1172,2
S_09_05_16_DSC00458.JPG,193,1180,252,1264,2
S_09_05_16_DSC00458.JPG,144,1363,204,1437,2
S_09_05_16_DSC00458.JPG,148,1453,185,1492,2
S_09_05_16_DSC00458.JPG,72,1454,127,1552,2
S_09_05_16_DSC00458.JPG,51,1473,88,1537,2
S_09_05_16_DSC00458.JPG,0,1623,40,1690,2
S_09_05_16_DSC00459.JPG,1088,1530,1130,1612,2
S_09_05_16_DSC00459.JPG,881,1458,951,1546,2
S_09_05_16_DSC00459.JPG,548,1731,594,1815,2
S_09_05_16_DSC00459.JPG,512,1661,561,1736,2
S_09_05_16_DSC00459.JPG,415,1743,467,1831,2
S_09_05_16_DSC00459.JPG,470,2822,542,2892,2
S_09_05_16_DSC00459.JPG,492,2893,530,2955,2
S_09_05_16_DSC00459.JPG,440,2944,528,2981,2
S_09_05_16_DSC00459.JPG,506,2979,553,3060,2
S_09_05_16_DSC00459.JPG,525,3046,578,3115,2
S_09_05_16_DSC00459.JPG,469,3071,529,3107,2
S_09_05_16_DSC00459.JPG,500,3107,572,3182,2
S_09_05_16_DSC00459.JPG,473,3252,538,3332,2
S_09_05_16_DSC00459.JPG,464,3335,498,3381,2
S_09_05_16_DSC00459.JPG,390,3339,452,3421,2
S_09_05_16_DSC00459.JPG,341,3422,388,3489,2
S_09_05_16_DSC00459.JPG,283,3511,336,3588,2
S_09_05_16_DSC00459.JPG,350,3608,407,3701,2
S_09_05_16_DSC00459.JPG,203,3620,266,3686,2
S_09_05_16_DSC00459.JPG,71,3766,152,3852,2
S_09_05_16_DSC00460.JPG,1388,3654,1433,3748,2
S_09_05_16_DSC00460.JPG,1179,3580,1249,3677,2
S_09_05_16_DSC00460.JPG,831,3831,878,3928,2
S_09_05_16_DSC00460.JPG,785,3768,836,3850,2
S_09_05_16_DSC00460.JPG,680,3856,730,3957,2
S_09_05_16_DSC00564.JPG,5453,1791,5498,1835,4
S_09_05_16_DSC00564.JPG,5288,1875,5325,1893,4
S_09_05_16_DSC00564.JPG,5266,1845,5308,1862,4
S_09_05_16_DSC00564.JPG,5100,1874,5124,1919,4
S_09_05_16_DSC00565.JPG,4753,3584,4800,3634,4
S_09_05_16_DSC00565.JPG,4571,3630,4615,3648,4
S_09_05_16_DSC00565.JPG,4596,3657,4633,3686,4
S_09_05_16_DSC00565.JPG,4418,3656,4437,3696,4
S_09_05_16_DSC00577.JPG,988,271,1021,307,3
S_09_05_16_DSC00577.JPG,953,248,993,292,3
S_09_05_16_DSC00578.JPG,470,2094,501,2124,3
S_09_05_16_DSC00578.JPG,420,2080,475,2116,3
S_09_05_16_DSC00631.JPG,3217,835,3262,883,4
S_09_05_16_DSC00632.JPG,3226,3465,3274,3521,4
S_09_05_16_DSC00648.JPG,3798,714,3847,739,3
S_09_05_16_DSC00648.JPG,3744,662,3779,706,3
S_09_05_16_DSC00649.JPG,4029,2798,4077,2827,3
S_09_05_16_DSC00649.JPG,3981,2747,4014,2786,3
S_09_05_16_DSC00663.JPG,2146,783,2178,823,4
S_09_05_16_DSC00664.JPG,2785,2633,2811,2676,4
S_09_05_16_DSC00667.JPG,1171,695,1211,741,3
S_09_05_16_DSC00668.JPG,1278,2333,1320,2375,3
S_09_05_16_DSC00671.JPG,293,1585,356,1614,3
S_09_05_16_DSC00672.JPG,542,3384,600,3425,3
S_09_05_16_DSC00674.JPG,562,127,622,159,3
S_09_05_16_DSC00675.JPG,1279,1559,1323,1581,3
S_09_05_16_DSC00676.JPG,2201,3288,2244,3316,3
S_09_05_16_DSC00679.JPG,1082,1932,1135,1982,1
S_09_05_16_DSC00679.JPG,507,1860,550,1908,3
S_09_05_16_DSC00680.JPG,1825,3796,1867,3864,1
S_09_05_16_DSC00680.JPG,1266,3678,1308,3721,3
S_09_05_16_DSC00744.JPG,3413,2320,3456,2386,1
S_09_05_16_DSC00747.JPG,3262,3792,3287,3863,1
S_09_05_16_DSC00747.JPG,4999,1053,5049,1078,4
S_09_05_16_DSC00747.JPG,4801,1040,4848,1065,4
S_09_05_16_DSC00748.JPG,5780,3204,5839,3227,4
S_09_05_16_DSC00748.JPG,5516,3183,5574,3206,4
S_09_05_16_DSC00748.JPG,5429,660,5490,724,1
S_09_05_16_DSC00748.JPG,5068,552,5120,608,1
S_09_05_16_DSC00748.JPG,5769,276,5865,352,1
S_09_05_16_DSC00749.JPG,5626,3296,5673,3343,1
S_09_05_16_DSC00749.JPG,5285,3156,5338,3200,1
S_09_05_16_DSC00749.JPG,4274,336,4311,409,1
S_09_05_16_DSC00750.JPG,5351,2067,5398,2140,1
S_09_05_16_DSC00751.JPG,4700,395,4737,464,1
S_09_05_16_DSC00752.JPG,2401,1277,2441,1338,1
S_09_05_16_DSC00752.JPG,4058,2551,4086,2603,1
S_09_05_16_DSC00752.JPG,5060,2947,5134,2992,1
S_09_05_16_DSC00763.JPG,781,1862,831,1895,1
S_09_05_16_DSC00764.JPG,527,3896,590,3960,1
S_09_05_16_DSC00781.JPG,4143,26,4182,58,1
S_09_05_16_DSC00781.JPG,4106,5,4158,49,1
S_09_05_16_DSC00782.JPG,3700,1866,3759,1915,1
S_09_05_16_DSC00782.JPG,3715,1959,3758,1985,1
S_09_05_16_DSC00782.JPG,5246,1389,5302,1442,1
S_09_05_16_DSC00782.JPG,5234,1377,5271,1418,1
S_09_05_16_DSC00782.JPG,5165,1361,5219,1421,1
S_09_05_16_DSC00783.JPG,3143,206,3197,282,1
S_09_05_16_DSC00783.JPG,4652,3193,4696,3260,1
S_09_05_16_DSC00783.JPG,4632,3180,4671,3231,1
S_09_05_16_DSC00783.JPG,4570,3175,4618,3255,1
S_09_05_16_DSC00783.JPG,3353,3834,3423,3888,1
S_09_05_16_DSC00783.JPG,3308,3929,3349,3972,1
S_09_05_16_DSC00784.JPG,2511,2611,2566,2687,1
S_09_05_16_DSC00785.JPG,4023,206,4074,251,1
S_09_05_16_DSC00785.JPG,3829,128,3867,169,1
S_09_05_16_DSC00785.JPG,5906,247,5967,290,1
S_09_05_16_DSC00785.JPG,897,955,942,1006,1
S_09_05_16_DSC00785.JPG,679,1144,727,1199,1
S_09_05_16_DSC00785.JPG,658,1264,707,1289,1
S_09_05_16_DSC00786.JPG,3537,2272,3587,2307,1
S_09_05_16_DSC00786.JPG,3329,2182,3384,2231,1
S_09_05_16_DSC00786.JPG,5423,2334,5490,2376,1
S_09_05_16_DSC00786.JPG,2894,1311,2932,1362,1
S_09_05_16_DSC00786.JPG,446,3008,490,3066,1
S_09_05_16_DSC00786.JPG,235,3185,274,3251,1
S_09_05_16_DSC00786.JPG,217,3326,261,3348,1
S_09_05_16_DSC00787.JPG,2341,3022,2382,3086,1
S_09_05_16_DSC00787.JPG,2686,3865,2731,3900,1
S_09_05_16_DSC00787.JPG,2853,3941,2910,3995,1
S_09_05_16_DSC00791.JPG,238,1784,314,1835,1
S_09_05_16_DSC00791.JPG,463,2004,530,2068,1
S_09_05_16_DSC00791.JPG,519,1996,591,2053,1
S_09_05_16_DSC00791.JPG,554,2069,647,2097,1
S_09_05_16_DSC00791.JPG,558,2110,651,2147,1
S_09_05_16_DSC00791.JPG,525,2113,595,2179,1
S_09_05_16_DSC00791.JPG,1418,1292,1477,1325,1
S_09_05_16_DSC00791.JPG,282,1675,343,1718,1
S_09_05_16_DSC00792.JPG,1088,3266,1147,3307,1
S_09_05_16_DSC00792.JPG,92,3871,182,3955,1
S_09_05_16_DSC00792.JPG,158,3863,239,3933,1
S_09_05_16_DSC00792.JPG,189,3938,296,3980,1
S_09_05_16_DSC00799.JPG,2397,1361,2420,1400,4
S_09_05_16_DSC00799.JPG,2381,1379,2411,1419,4
S_09_05_16_DSC00799.JPG,2355,1399,2393,1429,4
S_09_05_16_DSC00799.JPG,363,528,415,560,3
S_09_05_16_DSC00800.JPG,1985,3415,2006,3453,4
S_09_05_16_DSC00800.JPG,1967,3430,1997,3470,4
S_09_05_16_DSC00800.JPG,1942,3451,1980,3480,4
S_09_05_16_DSC00819.JPG,5831,120,5897,226,1
S_09_05_16_DSC00819.JPG,5532,488,5590,521,1
S_09_05_16_DSC00819.JPG,5562,618,5608,691,1
S_09_05_16_DSC00820.JPG,4862,2774,4911,2790,1
S_09_05_16_DSC00820.JPG,4884,2904,4928,2966,1
S_09_05_16_DSC00820.JPG,5152,2345,5213,2408,1
S_09_05_16_DSC00827.JPG,2067,365,2118,406,3
S_09_05_16_DSC00827.JPG,1944,0,1998,36,3
S_09_05_16_DSC00828.JPG,2528,614,2575,648,1
S_09_05_16_DSC00828.JPG,2488,679,2516,733,1
S_09_05_16_DSC00828.JPG,1576,457,1638,491,3
S_09_05_16_DSC00828.JPG,1484,872,1549,898,3
S_09_05_16_DSC00828.JPG,1270,971,1325,999,3
S_09_05_16_DSC00828.JPG,1044,780,1094,810,3
S_09_05_16_DSC00828.JPG,1437,1143,1508,1170,3
S_09_05_16_DSC00828.JPG,1556,1406,1604,1448,3
S_09_05_16_DSC00828.JPG,860,1562,939,1590,3
S_09_05_16_DSC00828.JPG,1615,2105,1672,2149,3
S_09_05_16_DSC00828.JPG,1735,2501,1798,2548,3
S_09_05_16_DSC00828.JPG,0,1378,26,1394,3
S_09_05_16_DSC00829.JPG,1036,2468,1086,2496,3
S_09_05_16_DSC00829.JPG,471,2781,522,2811,3
S_09_05_16_DSC00829.JPG,698,2990,764,3026,3
S_09_05_16_DSC00829.JPG,915,2901,989,2933,3
S_09_05_16_DSC00829.JPG,868,3178,944,3221,3
S_09_05_16_DSC00829.JPG,967,3476,1039,3512,3
S_09_05_16_DSC00829.JPG,214,3613,290,3638,3
S_09_05_16_DSC00829.JPG,950,870,1000,910,3
S_09_05_16_DSC00829.JPG,1964,2693,2015,2729,1
S_09_05_16_DSC00829.JPG,1928,2765,1959,2797,1
S_09_05_16_DSC00829.JPG,5045,1816,5107,1840,1
S_09_05_16_DSC00829.JPG,5025,1807,5058,1823,1
S_09_05_16_DSC00829.JPG,5878,525,5927,565,1
S_09_05_16_DSC00829.JPG,5111,94,5163,133,1
S_09_05_16_DSC00830.JPG,4492,2076,4548,2109,1
S_09_05_16_DSC00830.JPG,5162,2598,5213,2619,1
S_09_05_16_DSC00830.JPG,4301,3815,4361,3855,1
S_09_05_16_DSC00830.JPG,4263,3802,4321,3823,1
S_09_05_16_DSC00830.JPG,285,2537,353,2581,3
S_09_05_16_DSC00830.JPG,5179,1048,5236,1065,4
S_09_05_16_DSC00830.JPG,5247,983,5284,1023,4
S_09_05_16_DSC00830.JPG,5102,914,5163,935,4
S_09_05_16_DSC00830.JPG,5294,618,5321,671,4
S_09_05_16_DSC00830.JPG,5371,361,5405,397,4
S_09_05_16_DSC00830.JPG,5175,360,5209,398,4
S_09_05_16_DSC00831.JPG,4896,2902,4932,2948,4
S_09_05_16_DSC00831.JPG,4782,2894,4830,2924,4
S_09_05_16_DSC00831.JPG,4763,2975,4803,3010,4
S_09_05_16_DSC00831.JPG,4933,2507,4970,2560,4
S_09_05_16_DSC00831.JPG,5030,2319,5075,2350,4
S_09_05_16_DSC00831.JPG,4830,2328,4875,2353,4
S_09_05_16_DSC00831.JPG,4352,652,4408,693,3
S_09_05_16_DSC00832.JPG,3776,2636,3824,2678,3
S_09_05_16_DSC00832.JPG,5274,623,5320,684,3
S_09_05_16_DSC00832.JPG,5448,317,5486,383,3
S_09_05_16_DSC00832.JPG,5703,0,5741,26,3
S_09_05_16_DSC00833.JPG,5007,2481,5068,2520,3
S_09_05_16_DSC00833.JPG,4990,2582,5035,2625,3
S_09_05_16_DSC00833.JPG,4772,2900,4804,2958,3
S_09_05_16_DSC00833.JPG,4617,3164,4659,3215,3
S_09_05_16_DSC00833.JPG,3403,0,3460,38,3
S_09_05_16_DSC00834.JPG,2564,1699,2590,1757,3
S_09_05_16_DSC00834.JPG,2966,1333,3023,1360,3
S_09_05_16_DSC00834.JPG,3045,1231,3096,1261,3
S_09_05_16_DSC00834.JPG,3489,1295,3529,1334,3
S_09_05_16_DSC00834.JPG,3485,1056,3530,1092,3
S_09_05_16_DSC00834.JPG,3445,963,3483,987,3
S_09_05_16_DSC00834.JPG,3664,1196,3702,1250,3
S_09_05_16_DSC00834.JPG,1576,445,1616,485,3
S_09_05_16_DSC00834.JPG,774,621,807,661,3
S_09_05_16_DSC00834.JPG,802,669,855,705,3
S_09_05_16_DSC00834.JPG,852,799,920,826,3
S_09_05_16_DSC00834.JPG,562,995,598,1051,3
S_09_05_16_DSC00834.JPG,506,715,562,749,3
S_09_05_16_DSC00834.JPG,494,639,570,667,3
S_09_05_16_DSC00834.JPG,321,542,372,567,3
S_09_05_16_DSC00835.JPG,3132,2734,3175,2772,3
S_09_05_16_DSC00835.JPG,3152,2833,3217,2872,3
S_09_05_16_DSC00835.JPG,3356,2983,3406,3018,3
S_09_05_16_DSC00835.JPG,3184,3054,3228,3107,3
S_09_05_16_DSC00835.JPG,2751,2981,2808,3010,3
S_09_05_16_DSC00835.JPG,2271,3071,2344,3098,3
S_09_05_16_DSC00835.JPG,2022,3218,2061,3265,3
S_09_05_16_DSC00835.JPG,420,2684,457,2745,3
S_09_05_16_DSC00835.JPG,677,2506,739,2540,3
S_09_05_16_DSC00835.JPG,634,2389,684,2408,3
S_09_05_16_DSC00835.JPG,614,2411,652,2448,3
S_09_05_16_DSC00835.JPG,359,2416,412,2458,3
S_09_05_16_DSC00835.JPG,243,2336,324,2352,3
S_09_05_16_DSC00835.JPG,182,2259,235,2276,3
S_09_05_16_DSC00835.JPG,1334,2172,1375,2222,3
S_09_05_16_DSC00835.JPG,595,827,672,852,3
S_09_05_16_DSC00835.JPG,5552,1262,5586,1319,3
S_09_05_16_DSC00836.JPG,5176,2182,5224,2205,3
S_09_05_16_DSC00836.JPG,4987,2198,5044,2227,3
S_09_05_16_DSC00836.JPG,5686,898,5736,954,3
S_09_05_16_DSC00836.JPG,5660,834,5701,885,3
S_09_05_16_DSC00836.JPG,5668,754,5724,786,3
S_09_05_16_DSC00836.JPG,4680,3474,4731,3515,3
S_09_05_16_DSC00837.JPG,4938,2860,4980,2902,3
S_09_05_16_DSC00837.JPG,4909,2803,4939,2850,3
S_09_05_16_DSC00837.JPG,4887,2708,4947,2747,3
S_09_05_16_DSC00837.JPG,1610,738,1662,770,3
S_09_05_16_DSC00837.JPG,917,54,983,84,3
S_09_05_16_DSC00837.JPG,795,0,875,25,3
S_09_05_16_DSC00837.JPG,676,498,738,536,3
S_09_05_16_DSC00838.JPG,3556,1488,3599,1534,3
S_09_05_16_DSC00838.JPG,3011,1118,3070,1142,3
S_09_05_16_DSC00838.JPG,2260,1375,2313,1397,3
S_09_05_16_DSC00838.JPG,2687,878,2738,921,3
S_09_05_16_DSC00838.JPG,3303,459,3344,486,3
S_09_05_16_DSC00838.JPG,3130,482,3167,538,3
S_09_05_16_DSC00838.JPG,3615,576,3647,620,3
S_09_05_16_DSC00838.JPG,3559,244,3602,285,3
S_09_05_16_DSC00838.JPG,3962,70,3987,111,3
S_09_05_16_DSC00838.JPG,973,1565,1034,1592,3
S_09_05_16_DSC00838.JPG,501,1493,548,1533,3
S_09_05_16_DSC00838.JPG,799,1157,873,1178,3
S_09_05_16_DSC00838.JPG,530,2086,587,2119,3
S_09_05_16_DSC00838.JPG,642,2135,697,2164,3
S_09_05_16_DSC00838.JPG,441,2578,511,2610,3
S_09_05_16_DSC00838.JPG,1360,2734,1406,2768,3
S_09_05_16_DSC00839.JPG,3600,2303,3627,2347,3
S_09_05_16_DSC00839.JPG,3200,2444,3233,2482,3
S_09_05_16_DSC00839.JPG,2926,2627,2968,2653,3
S_09_05_16_DSC00839.JPG,2764,2579,2783,2633,3
S_09_05_16_DSC00839.JPG,3228,2771,3255,2822,3
S_09_05_16_DSC00839.JPG,2365,2902,2386,2954,3
S_09_05_16_DSC00839.JPG,2600,3244,2653,3269,3
S_09_05_16_DSC00839.JPG,4630,1846,4681,1875,3
S_09_05_16_DSC00839.JPG,3914,1263,3942,1308,3
S_09_05_16_DSC00839.JPG,3640,1273,3680,1307,3
S_09_05_16_DSC00839.JPG,3008,1341,3058,1369,3
S_09_05_16_DSC00839.JPG,2762,1549,2798,1584,3
S_09_05_16_DSC00839.JPG,3197,1678,3235,1703,3
S_09_05_16_DSC00839.JPG,3514,1876,3562,1896,3
S_09_05_16_DSC00839.JPG,4479,790,4514,822,3
S_09_05_16_DSC00839.JPG,4368,591,4421,621,3
S_09_05_16_DSC00839.JPG,5243,969,5285,1002,3
S_09_05_16_DSC00839.JPG,5209,1087,5252,1119,3
S_09_05_16_DSC00839.JPG,5838,1152,5873,1183,3
S_09_05_16_DSC00839.JPG,3104,3642,3148,3686,3
S_09_05_16_DSC00839.JPG,1843,3417,1910,3458,3
S_09_05_16_DSC00839.JPG,554,3497,628,3532,3
S_09_05_16_DSC00839.JPG,75,3412,130,3453,3
S_09_05_16_DSC00839.JPG,423,3093,469,3123,3
S_09_05_16_DSC00839.JPG,329,2705,391,2747,3
S_09_05_16_DSC00839.JPG,1229,1902,1267,1935,3
S_09_05_16_DSC00840.JPG,3144,877,3166,930,3
S_09_05_16_DSC00840.JPG,2981,2220,3017,2259,3
S_09_05_16_DSC00840.JPG,3251,3321,3286,3380,3
S_09_05_16_DSC00840.JPG,3533,3305,3560,3378,3
S_09_05_16_DSC00840.JPG,2619,3374,2677,3416,3
S_09_05_16_DSC00840.JPG,2376,3565,2418,3613,3
S_09_05_16_DSC00840.JPG,2806,3707,2851,3753,3
S_09_05_16_DSC00840.JPG,3127,3903,3178,3935,3
S_09_05_16_DSC00840.JPG,4867,3031,4907,3071,3
S_09_05_16_DSC00840.JPG,4830,3157,4876,3206,3
S_09_05_16_DSC00840.JPG,5459,3233,5489,3268,3
S_09_05_16_DSC00840.JPG,4245,3889,4296,3943,3
S_09_05_16_DSC00840.JPG,831,3877,880,3910,3
S_09_05_16_DSC00840.JPG,3991,2655,4045,2697,3
S_09_05_16_DSC00840.JPG,4102,2853,4141,2904,3
S_09_05_16_DSC00841.JPG,3595,1525,3661,1555,3
S_09_05_16_DSC00841.JPG,5279,1158,5334,1208,3
S_09_05_16_DSC00841.JPG,2701,3395,2725,3479,3
S_09_05_16_DSC00842.JPG,5115,3623,5181,3688,3
S_09_05_16_DSC00842.JPG,1085,1184,1125,1228,3
S_09_05_16_DSC00843.JPG,342,2644,381,2691,3
S_09_05_16_DSC00857.JPG,5892,1015,5959,1052,3
S_09_05_16_DSC00858.JPG,5215,3120,5267,3157,3
S_09_05_16_DSC00859.JPG,4002,596,4050,629,3
S_09_05_16_DSC00860.JPG,2977,3035,3040,3064,3
S_09_05_16_DSC00860.JPG,671,1103,711,1137,4
S_09_05_16_DSC00860.JPG,633,1182,680,1202,4
S_09_05_16_DSC00861.JPG,884,2797,921,2827,4
S_09_05_16_DSC00861.JPG,855,2878,894,2892,4
S_09_05_16_DSC00862.JPG,4071,1609,4132,1632,3
S_09_05_16_DSC00863.JPG,3990,3951,4055,3985,3
S_09_05_16_DSC00863.JPG,3420,1139,3459,1157,4
S_09_05_16_DSC00863.JPG,3649,853,3673,896,4
S_09_05_16_DSC00863.JPG,2936,667,2979,686,4
S_09_05_16_DSC00864.JPG,2691,3018,2737,3036,4
S_09_05_16_DSC00864.JPG,3183,3511,3224,3541,4
S_09_05_16_DSC00864.JPG,3425,3228,3445,3267,4
S_09_05_16_DSC00866.JPG,1088,696,1109,734,4
S_09_05_16_DSC00866.JPG,1034,710,1067,739,4
S_09_05_16_DSC00866.JPG,1047,766,1082,801,4
S_09_05_16_DSC00866.JPG,267,783,307,829,3
S_09_05_16_DSC00875.JPG,1093,768,1150,792,4
S_09_05_16_DSC00904.JPG,405,1147,471,1207,5
S_09_05_16_DSC00905.JPG,4124,1328,4207,1347,5
S_09_05_16_DSC00905.JPG,3827,1263,3876,1328,5
S_09_05_16_DSC00905.JPG,3963,807,4005,854,5
S_09_05_16_DSC00905.JPG,3821,734,3871,769,5
S_09_05_16_DSC00905.JPG,4185,587,4236,619,5
S_09_05_16_DSC00905.JPG,4242,468,4277,529,5
S_09_05_16_DSC00905.JPG,3789,457,3855,498,5
S_09_05_16_DSC00905.JPG,3626,769,3669,840,5
S_09_05_16_DSC00905.JPG,1008,1591,1104,1638,5
S_09_05_16_DSC00905.JPG,929,1636,977,1668,5
S_09_05_16_DSC00905.JPG,269,1897,324,1952,5
S_09_05_16_DSC00905.JPG,407,458,494,514,5
S_09_05_16_DSC00905.JPG,5028,0,5072,32,5
S_09_05_16_DSC00906.JPG,5647,3181,5716,3242,5
S_09_05_16_DSC00906.JPG,5561,3291,5630,3325,5
S_09_05_16_DSC00906.JPG,5277,3467,5321,3525,5
S_09_05_16_DSC00906.JPG,5144,3361,5200,3400,5
S_09_05_16_DSC00906.JPG,4926,3332,4963,3421,5
S_09_05_16_DSC00906.JPG,5166,3062,5254,3110,5
S_09_05_16_DSC00906.JPG,2186,3590,2251,3661,5
S_09_05_16_DSC00906.JPG,2092,3630,2138,3673,5
S_09_05_16_DSC00906.JPG,1459,3736,1501,3801,5
S_09_05_16_DSC00906.JPG,2001,2408,2064,2472,5
S_09_05_16_DSC00906.JPG,1626,1879,1673,1946,5
S_09_05_16_DSC00906.JPG,1105,1138,1169,1173,5
S_09_05_16_DSC00907.JPG,2238,3794,2282,3873,5
S_09_05_16_DSC00907.JPG,1800,2970,1879,3010,5
S_09_05_16_DSC00908.JPG,2555,2316,2596,2347,5
S_09_05_16_DSC00908.JPG,2485,2226,2517,2292,5
S_09_05_16_DSC00909.JPG,2824,3926,2861,3997,5
S_09_05_16_DSC00909.JPG,5257,23,5312,108,1
S_09_05_16_DSC00910.JPG,5378,2357,5440,2412,1
S_09_05_16_DSC00923.JPG,5689,1517,5766,1575,3
S_09_05_16_DSC00925.JPG,2387,947,2432,972,3
S_09_05_16_DSC00925.JPG,1925,1467,1957,1503,3
S_09_05_16_DSC00925.JPG,1905,1520,1949,1548,3
S_09_05_16_DSC00925.JPG,1812,1530,1843,1554,3
S_09_05_16_DSC00926.JPG,2946,3132,2996,3159,3
S_09_05_16_DSC00926.JPG,2504,3687,2528,3715,3
S_09_05_16_DSC00926.JPG,2485,3738,2530,3771,3
S_09_05_16_DSC00926.JPG,2389,3744,2417,3768,3
S_09_05_16_DSC00936.JPG,210,763,246,806,3
S_09_05_16_DSC00936.JPG,493,132,537,168,3
S_09_05_16_DSC00936.JPG,448,0,478,25,3
S_09_05_16_DSC00936.JPG,224,1062,249,1089,3
S_09_05_16_DSC00937.JPG,2070,1119,2106,1165,3
S_09_05_16_DSC00937.JPG,1185,1886,1225,1922,3
S_09_05_16_DSC00937.JPG,1199,2034,1243,2051,3
S_09_05_16_DSC00937.JPG,984,2035,1016,2073,3
S_09_05_16_DSC00937.JPG,1021,2195,1065,2223,3
S_09_05_16_DSC00937.JPG,691,2850,722,2889,3
S_09_05_16_DSC00937.JPG,676,3157,704,3181,3
S_09_05_16_DSC00938.JPG,2784,3460,2822,3504,3
S_09_05_16_DSC00941.JPG,1658,2198,1697,2223,3
S_09_05_16_DSC00941.JPG,843,2133,878,2170,3
S_09_05_16_DSC00941.JPG,295,2761,316,2788,3
S_09_05_16_DSC00941.JPG,1231,1346,1276,1381,3
S_09_05_16_DSC00941.JPG,999,1289,1032,1325,3
S_09_05_16_DSC00941.JPG,564,156,620,201,3
S_09_05_16_DSC00941.JPG,667,0,693,21,3
S_09_05_16_DSC00941.JPG,2128,103,2164,132,3
S_09_05_16_DSC00941.JPG,4622,690,4668,724,3
S_09_05_16_DSC00942.JPG,4805,2531,4849,2556,3
S_09_05_16_DSC00942.JPG,1392,3257,1438,3296,3
S_09_05_16_DSC00942.JPG,1140,3213,1168,3247,3
S_09_05_16_DSC00942.JPG,630,2032,669,2072,3
S_09_05_16_DSC00942.JPG,732,1845,765,1902,3
S_09_05_16_DSC00942.JPG,2292,1959,2329,1983,3
S_09_05_16_DSC00942.JPG,2079,1333,2109,1380,3
S_09_05_16_DSC00942.JPG,1132,1478,1172,1518,3
S_09_05_16_DSC00942.JPG,387,1526,451,1555,3
S_09_05_16_DSC00942.JPG,786,1233,824,1272,3
S_09_05_16_DSC00942.JPG,1644,328,1681,390,3
S_09_05_16_DSC00942.JPG,5129,1303,5191,1352,3
S_09_05_16_DSC00943.JPG,2468,2557,2497,2601,3
S_09_05_16_DSC00943.JPG,2906,3524,2936,3567,3
S_09_05_16_DSC00943.JPG,1989,3675,2020,3718,3
S_09_05_16_DSC00943.JPG,1641,3423,1679,3469,3
S_09_05_16_DSC00943.JPG,1264,3719,1327,3758,3
S_09_05_16_DSC00943.JPG,641,3923,690,3979,3
S_09_05_16_DSC00943.JPG,369,3740,415,3768,3
S_09_05_16_DSC00943.JPG,2169,1840,2228,1875,3
S_09_05_16_DSC00943.JPG,1056,1396,1120,1416,3
S_09_05_16_DSC00943.JPG,1039,1319,1096,1346,3
S_09_05_16_DSC00943.JPG,1684,1289,1750,1311,3
S_09_05_16_DSC00943.JPG,1519,306,1577,382,3
S_09_05_16_DSC00943.JPG,2424,1026,2454,1092,3
S_09_05_16_DSC00943.JPG,2855,1089,2909,1123,3
S_09_05_16_DSC00943.JPG,4291,1296,4324,1347,3
S_09_05_16_DSC00943.JPG,4553,372,4585,415,3
S_09_05_16_DSC00944.JPG,3547,2561,3572,2606,3
S_09_05_16_DSC00944.JPG,3970,2566,4025,2594,3
S_09_05_16_DSC00944.JPG,5462,2638,5506,2683,3
S_09_05_16_DSC00944.JPG,4454,2673,4486,2697,4
S_09_05_16_DSC00944.JPG,3401,3307,3431,3351,3
S_09_05_16_DSC00944.JPG,2729,2870,2786,2888,3
S_09_05_16_DSC00944.JPG,2262,2932,2311,2951,3
S_09_05_16_DSC00944.JPG,2286,2991,2338,3016,3
S_09_05_16_DSC00944.JPG,3738,3931,3771,3983,3
S_09_05_16_DSC00944.JPG,118,3800,139,3834,3
S_09_05_16_DSC00944.JPG,186,3896,211,3929,3
S_09_05_16_DSC00944.JPG,33,3885,70,3907,3
S_09_05_16_DSC00944.JPG,464,3877,501,3895,3
S_09_05_16_DSC00944.JPG,2552,1932,2602,1962,3
S_09_05_16_DSC00944.JPG,315,1747,342,1773,3
S_09_05_16_DSC00944.JPG,285,1031,327,1058,3
S_09_05_16_DSC00944.JPG,119,632,145,660,3
S_09_05_16_DSC00944.JPG,3825,336,3863,392,3
S_09_05_16_DSC00944.JPG,3900,785,3926,839,3
S_09_05_16_DSC00944.JPG,3938,942,3993,981,3
S_09_05_16_DSC00944.JPG,4223,895,4243,937,3
S_09_05_16_DSC00944.JPG,5700,1660,5734,1715,3
S_09_05_16_DSC00945.JPG,4475,821,4512,876,3
S_09_05_16_DSC00945.JPG,4691,840,4730,878,3
S_09_05_16_DSC00945.JPG,4726,606,4784,632,3
S_09_05_16_DSC00945.JPG,4363,608,4420,638,3
S_09_05_16_DSC00945.JPG,4843,976,4888,1015,3
S_09_05_16_DSC00945.JPG,5281,770,5314,824,3
S_09_05_16_DSC00945.JPG,5308,307,5350,346,3
S_09_05_16_DSC00945.JPG,2305,1358,2338,1418,3
S_09_05_16_DSC00945.JPG,2142,825,2196,852,3
S_09_05_16_DSC00945.JPG,1989,830,2033,877,3
S_09_05_16_DSC00945.JPG,2196,685,2224,720,3
S_09_05_16_DSC00945.JPG,1362,234,1412,260,3
S_09_05_16_DSC00945.JPG,1359,318,1393,383,3
S_09_05_16_DSC00945.JPG,1230,183,1257,231,3
